tanggal,hari,product_id,product_name,kategori,satuan,harga_normal,diskon_persen,harga_jual,cogs,quantity_sold,lost_sales,revenue,gross_profit,stock_awal,restock_diterima,stock_akhir,restock_dipesan,expired_qty,tanggal_kedaluwarsa,days_to_expiry,is_periode_gajian,is_ramadan
2025-12-13,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,12.0,21100,19000,8,0,168800,16800,13,0,5,0,0,2027-01-11,394,0,0
2025-12-14,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,8.0,22100,19000,6,0,132600,18600,159,154,153,0,0,2027-01-18,400,0,0
2025-12-15,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,4,0,96000,20000,153,0,149,0,0,2027-01-18,399,0,0
2025-12-16,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,5,0,120000,25000,149,0,144,0,0,2027-01-18,398,0,0
2025-12-17,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,8,0,155200,3200,144,0,136,0,0,2027-01-18,397,0,0
2025-12-18,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,6,0,144000,30000,136,0,130,0,0,2027-01-18,396,0,0
2025-12-19,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,5,0,120000,25000,130,0,125,0,0,2027-01-18,395,0,0
2025-12-20,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,4,0,96000,20000,125,0,121,0,0,2027-01-18,394,0,0
2025-12-21,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,5,0,97000,2000,121,0,116,0,0,2027-01-18,393,0,0
2025-12-22,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,7,0,135800,2800,116,0,109,0,0,2027-01-18,392,0,0
2025-12-23,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,12,0,232800,4800,109,0,97,0,0,2027-01-18,391,0,0
2025-12-24,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,12.0,21100,19000,5,0,105500,10500,97,0,92,0,0,2027-01-18,390,0,0
2025-12-25,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,5,0,120000,25000,92,0,87,0,0,2027-01-18,389,1,0
2025-12-26,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,4,0,96000,20000,87,0,83,0,0,2027-01-18,388,1,0
2025-12-27,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,11,0,264000,55000,83,0,72,0,0,2027-01-18,387,1,0
2025-12-28,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,14,0,271600,5600,72,0,58,0,0,2027-01-18,386,1,0
2025-12-29,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,7,0,168000,35000,58,0,51,0,0,2027-01-18,385,1,0
2025-12-30,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,9,0,216000,45000,51,0,42,0,0,2027-01-18,384,1,0
2025-12-31,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,15,0,291000,6000,42,0,27,0,0,2027-01-18,383,1,0
2026-01-01,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,6,0,144000,30000,27,0,21,0,0,2027-01-18,382,1,0
2026-01-02,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,7,0,168000,35000,21,0,14,70,0,2027-01-18,381,1,0
2026-01-03,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,10,0,240000,50000,84,70,74,0,0,2027-02-07,400,1,0
2026-01-04,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,5,0,120000,25000,74,0,69,0,0,2027-02-07,399,1,0
2026-01-05,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,12.0,21100,19000,6,0,126600,12600,69,0,63,0,0,2027-02-07,398,1,0
2026-01-06,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,7,0,168000,35000,63,0,56,0,0,2027-02-07,397,0,0
2026-01-07,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,5,0,120000,25000,56,0,51,0,0,2027-02-07,396,0,0
2026-01-08,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,7,0,168000,35000,51,0,44,0,0,2027-02-07,395,0,0
2026-01-09,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,10,0,240000,50000,44,0,34,0,0,2027-02-07,394,0,0
2026-01-10,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,8,0,192000,40000,34,0,26,0,0,2027-02-07,393,0,0
2026-01-11,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,11,0,264000,55000,26,0,15,0,0,2027-02-07,392,0,0
2026-01-12,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,2,0,48000,10000,15,0,13,70,0,2027-02-07,391,0,0
2026-01-13,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,3,0,72000,15000,83,70,80,0,0,2027-02-17,400,0,0
2026-01-14,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,1,0,24000,5000,80,0,79,0,0,2027-02-17,399,0,0
2026-01-15,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,6,0,144000,30000,79,0,73,0,0,2027-02-17,398,0,0
2026-01-16,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,5,0,120000,25000,73,0,68,0,0,2027-02-17,397,0,0
2026-01-17,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,9,0,216000,45000,68,0,59,0,0,2027-02-17,396,0,0
2026-01-18,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,2,0,48000,10000,59,0,57,0,0,2027-02-17,395,0,0
2026-01-19,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,15.0,20400,19000,13,0,265200,18200,57,0,44,0,0,2027-02-17,394,0,0
2026-01-20,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,6,0,144000,30000,44,0,38,0,0,2027-02-17,393,0,0
2026-01-21,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,14,0,271600,5600,38,0,24,0,0,2027-02-17,392,0,0
2026-01-22,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,15.0,20400,19000,5,0,102000,7000,24,0,19,0,0,2027-02-17,391,0,0
2026-01-23,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,9,0,216000,45000,19,0,10,154,0,2027-02-17,390,0,0
2026-01-24,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,7,0,168000,35000,10,0,3,0,0,2027-02-17,389,0,0
2026-01-25,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,3,8,72000,15000,3,0,0,0,0,2027-02-17,388,1,0
2026-01-26,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,15.0,20400,19000,13,0,265200,18200,154,154,141,0,0,2027-03-02,400,1,0
2026-01-27,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,12.0,21100,19000,9,0,189900,18900,141,0,132,0,0,2027-03-02,399,1,0
2026-01-28,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,5.0,22800,19000,4,0,91200,15200,132,0,128,0,0,2027-03-02,398,1,0
2026-01-29,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,8,0,192000,40000,128,0,120,0,0,2027-03-02,397,1,0
2026-01-30,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,13,0,312000,65000,120,0,107,0,0,2027-03-02,396,1,0
2026-01-31,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,16,0,310400,6400,107,0,91,0,0,2027-03-02,395,1,0
2026-02-01,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,6,0,116400,2400,91,0,85,0,0,2027-03-02,394,1,0
2026-02-02,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,8,0,192000,40000,85,0,77,0,0,2027-03-02,393,1,0
2026-02-03,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,4,0,96000,20000,77,0,73,0,0,2027-03-02,392,1,0
2026-02-04,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,5,0,120000,25000,73,0,68,0,0,2027-03-02,391,1,0
2026-02-05,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,9,0,216000,45000,68,0,59,0,0,2027-03-02,390,1,0
2026-02-06,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,18.0,19700,19000,12,0,236400,8400,59,0,47,0,0,2027-03-02,389,0,0
2026-02-07,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,5,0,120000,25000,47,0,42,0,0,2027-03-02,388,0,0
2026-02-08,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,5,0,120000,25000,42,0,37,0,0,2027-03-02,387,0,0
2026-02-09,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,8,0,192000,40000,37,0,29,0,0,2027-03-02,386,0,0
2026-02-10,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,3,0,72000,15000,29,0,26,0,0,2027-03-02,385,0,0
2026-02-11,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,5,0,120000,25000,26,0,21,0,0,2027-03-02,384,0,0
2026-02-12,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,15.0,20400,19000,9,0,183600,12600,21,0,12,70,0,2027-03-02,383,0,0
2026-02-13,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,2,0,48000,10000,12,0,10,0,0,2027-03-02,382,0,0
2026-02-14,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,8,0,192000,40000,10,0,2,0,0,2027-03-02,381,0,0
2026-02-15,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,9,0,216000,45000,72,70,63,0,0,2027-03-22,400,0,0
2026-02-16,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,2,0,48000,10000,63,0,61,0,0,2027-03-22,399,0,0
2026-02-17,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,10,0,240000,50000,61,0,51,0,0,2027-03-22,398,0,1
2026-02-18,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,5.0,22800,19000,15,0,342000,57000,51,0,36,0,0,2027-03-22,397,0,1
2026-02-19,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,13,0,312000,65000,36,0,23,0,0,2027-03-22,396,0,1
2026-02-20,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,23,11,446200,9200,23,0,0,70,0,2027-03-22,395,0,1
2026-02-21,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,12.0,21100,19000,0,29,0,0,0,0,0,0,0,2027-03-22,394,0,1
2026-02-22,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,0,22,0,0,0,0,0,0,0,2027-03-22,393,0,1
2026-02-23,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,11,0,264000,55000,70,70,59,0,0,2027-03-30,400,0,1
2026-02-24,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,24,0,576000,120000,59,0,35,0,0,2027-03-30,399,0,1
2026-02-25,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,35,15,679000,14000,35,0,0,70,0,2027-03-30,398,1,1
2026-02-26,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,0,51,0,0,0,0,0,0,0,2027-03-30,397,1,1
2026-02-27,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,0,55,0,0,0,0,0,0,0,2027-03-30,396,1,1
2026-02-28,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,18.0,19700,19000,40,0,788000,28000,70,70,30,0,0,2027-04-04,400,1,1
2026-03-01,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,30,8,720000,150000,30,0,0,70,0,2027-04-04,399,1,1
2026-03-02,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,0,28,0,0,0,0,0,0,0,2027-04-04,398,1,1
2026-03-03,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,15.0,20400,19000,0,33,0,0,0,0,0,0,0,2027-04-04,397,1,1
2026-03-04,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,16,0,384000,80000,70,70,54,0,0,2027-04-08,400,1,1
2026-03-05,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,24,0,576000,120000,54,0,30,0,0,2027-04-08,399,1,1
2026-03-06,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,30,13,720000,150000,30,0,0,154,0,2027-04-08,398,0,1
2026-03-07,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,0,26,0,0,0,0,0,0,0,2027-04-08,397,0,1
2026-03-08,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,32,0,768000,160000,154,154,122,0,0,2027-04-12,400,0,1
2026-03-09,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,20,0,480000,100000,122,0,102,0,0,2027-04-12,399,0,1
2026-03-10,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,26,0,624000,130000,102,0,76,0,0,2027-04-12,398,0,1
2026-03-11,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,5.0,22800,19000,27,0,615600,102600,76,0,49,0,0,2027-04-12,397,0,1
2026-03-12,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,48,0,931200,19200,49,0,1,154,0,2027-04-12,396,0,1
2026-03-13,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,18.0,19700,19000,1,44,19700,700,1,0,0,0,0,2027-04-12,395,0,1
2026-03-14,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,0,45,0,0,0,0,0,0,0,2027-04-12,394,0,1
2026-03-15,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,32,0,768000,160000,154,154,122,0,0,2027-04-19,400,0,1
2026-03-16,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,30,0,720000,150000,122,0,92,0,0,2027-04-19,399,0,1
2026-03-17,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,24,0,576000,120000,92,0,68,0,0,2027-04-19,398,0,1
2026-03-18,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,18.0,19700,19000,32,0,630400,22400,68,0,36,0,0,2027-04-19,397,0,1
2026-03-19,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,12.0,21100,19000,29,0,611900,60900,36,0,7,70,0,2027-04-19,396,0,1
2026-03-20,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,5,0,120000,25000,77,70,72,0,0,2027-04-24,400,0,0
2026-03-21,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,8,0,192000,40000,72,0,64,0,0,2027-04-24,399,0,0
2026-03-22,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,3,0,72000,15000,64,0,61,0,0,2027-04-24,398,0,0
2026-03-23,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,8,0,155200,3200,61,0,53,0,0,2027-04-24,397,0,0
2026-03-24,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,6,0,144000,30000,53,0,47,0,0,2027-04-24,396,0,0
2026-03-25,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,5,0,120000,25000,47,0,42,0,0,2027-04-24,395,1,0
2026-03-26,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,10.0,21600,19000,9,0,194400,23400,42,0,33,0,0,2027-04-24,394,1,0
2026-03-27,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,15.0,20400,19000,9,0,183600,12600,33,0,24,0,0,2027-04-24,393,1,0
2026-03-28,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,10,0,240000,50000,24,0,14,70,0,2027-04-24,392,1,0
2026-03-29,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,15.0,20400,19000,11,0,224400,15400,14,0,3,0,0,2027-04-24,391,1,0
2026-03-30,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,15.0,20400,19000,5,0,102000,7000,73,70,68,0,0,2027-05-04,400,1,0
2026-03-31,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,13,0,312000,65000,68,0,55,0,0,2027-05-04,399,1,0
2026-04-01,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,4,0,96000,20000,55,0,51,0,0,2027-05-04,398,1,0
2026-04-02,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,10.0,21600,19000,9,0,194400,23400,51,0,42,0,0,2027-05-04,397,1,0
2026-04-03,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,7,0,135800,2800,42,0,35,0,0,2027-05-04,396,1,0
2026-04-04,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,4,0,96000,20000,35,0,31,0,0,2027-05-04,395,1,0
2026-04-05,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,7,0,168000,35000,31,0,24,0,0,2027-05-04,394,1,0
2026-04-06,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,4,0,96000,20000,24,0,20,0,0,2027-05-04,393,0,0
2026-04-07,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,10,0,194000,4000,20,0,10,70,0,2027-05-04,392,0,0
2026-04-08,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,3,0,72000,15000,80,70,77,0,0,2027-05-13,400,0,0
2026-04-09,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,2,0,48000,10000,77,0,75,0,0,2027-05-13,399,0,0
2026-04-10,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,14,0,271600,5600,75,0,61,0,0,2027-05-13,398,0,0
2026-04-11,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,10,0,240000,50000,61,0,51,0,0,2027-05-13,397,0,0
2026-04-12,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,11,0,264000,55000,51,0,40,0,0,2027-05-13,396,0,0
2026-04-13,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,9,0,174600,3600,40,0,31,0,0,2027-05-13,395,0,0
2026-04-14,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,8,0,155200,3200,31,0,23,0,0,2027-05-13,394,0,0
2026-04-15,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,5.0,22800,19000,5,0,114000,19000,23,0,18,0,0,2027-05-13,393,0,0
2026-04-16,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,5,0,120000,25000,18,0,13,70,0,2027-05-13,392,0,0
2026-04-17,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,7,0,168000,35000,13,0,6,0,0,2027-05-13,391,0,0
2026-04-18,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,4,0,96000,20000,6,0,2,0,0,2027-05-13,390,0,0
2026-04-19,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,5.0,22800,19000,3,0,68400,11400,72,70,69,0,0,2027-05-24,400,0,0
2026-04-20,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,10.0,21600,19000,8,0,172800,20800,69,0,61,0,0,2027-05-24,399,0,0
2026-04-21,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,10.0,21600,19000,5,0,108000,13000,61,0,56,0,0,2027-05-24,398,0,0
2026-04-22,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,4,0,96000,20000,56,0,52,0,0,2027-05-24,397,0,0
2026-04-23,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,3,0,72000,15000,52,0,49,0,0,2027-05-24,396,0,0
2026-04-24,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,3,0,72000,15000,49,0,46,0,0,2027-05-24,395,0,0
2026-04-25,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,14,0,336000,70000,46,0,32,0,0,2027-05-24,394,1,0
2026-04-26,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,5,0,120000,25000,32,0,27,0,0,2027-05-24,393,1,0
2026-04-27,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,10.0,21600,19000,11,0,237600,28600,27,0,16,0,0,2027-05-24,392,1,0
2026-04-28,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,3,0,72000,15000,16,0,13,70,0,2027-05-24,391,1,0
2026-04-29,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,6,0,144000,30000,13,0,7,0,0,2027-05-24,390,1,0
2026-04-30,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,3,0,58200,1200,77,70,74,0,0,2027-06-04,400,1,0
2026-05-01,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,5.0,22800,19000,3,0,68400,11400,74,0,71,0,0,2027-06-04,399,1,0
2026-05-02,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,8.0,22100,19000,7,0,154700,21700,71,0,64,0,0,2027-06-04,398,1,0
2026-05-03,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,18.0,19700,19000,13,0,256100,9100,64,0,51,0,0,2027-06-04,397,1,0
2026-05-04,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,6,0,144000,30000,51,0,45,0,0,2027-06-04,396,1,0
2026-05-05,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,7,0,168000,35000,45,0,38,0,0,2027-06-04,395,1,0
2026-05-06,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,5.0,22800,19000,7,0,159600,26600,38,0,31,0,0,2027-06-04,394,0,0
2026-05-07,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,12.0,21100,19000,14,0,295400,29400,31,0,17,0,0,2027-06-04,393,0,0
2026-05-08,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,1,0,24000,5000,17,0,16,0,0,2027-06-04,392,0,0
2026-05-09,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,13,0,252200,5200,16,0,3,70,0,2027-06-04,391,0,0
2026-05-10,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,3,8,72000,15000,3,0,0,0,0,2027-06-04,390,0,0
2026-05-11,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,0,3,0,0,0,0,0,0,0,2027-06-04,389,0,0
2026-05-12,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,7,0,135800,2800,70,70,63,0,0,2027-06-16,400,0,0
2026-05-13,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,3,0,72000,15000,63,0,60,0,0,2027-06-16,399,0,0
2026-05-14,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,15.0,20400,19000,8,0,163200,11200,60,0,52,0,0,2027-06-16,398,0,0
2026-05-15,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,13,0,252200,5200,52,0,39,0,0,2027-06-16,397,0,0
2026-05-16,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,6,0,144000,30000,39,0,33,0,0,2027-06-16,396,0,0
2026-05-17,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,5,0,120000,25000,33,0,28,0,0,2027-06-16,395,0,0
2026-05-18,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,2,0,48000,10000,28,0,26,0,0,2027-06-16,394,0,0
2026-05-19,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,8,0,155200,3200,26,0,18,0,0,2027-06-16,393,0,0
2026-05-20,Rabu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,7,0,168000,35000,18,0,11,70,0,2027-06-16,392,0,0
2026-05-21,Kamis,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,4,0,96000,20000,81,70,77,0,0,2027-06-25,400,0,0
2026-05-22,Jumat,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,7,0,168000,35000,77,0,70,0,0,2027-06-25,399,0,0
2026-05-23,Sabtu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,8.0,22100,19000,3,0,66300,9300,70,0,67,0,0,2027-06-25,398,0,0
2026-05-24,Minggu,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,19.17,19400,19000,7,0,135800,2800,67,0,60,0,0,2027-06-25,397,0,0
2026-05-25,Senin,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,3,0,72000,15000,60,0,57,0,0,2027-06-25,396,1,0
2026-05-26,Selasa,SKU014,Sirup Marjan 460ml,Minuman,botol,24000,0.0,24000,19000,11,0,264000,55000,57,0,46,0,0,2027-06-25,395,1,0
